GPU 1 UTIL,GPU 1 SCLK,GPU 1 MCLK,GPU 1 TEMP,GPU 1 Hotspot,GPU 1 PWR,GPU VRAM 1 UTIL,FPS,CPU UTIL,RAM UTIL,CPU FREQUENCY,CPU VOLTAGE,CPU TEMPERATURE,CPU POWER
99,2318,2088,64,86,305,4916,68.000,1.07,11.82,3.481,1.373,67.851,45.842
99,2319,2090,64,86,307,4917,69.000,3.69,11.82,3.737,1.361,69.182,44.681
99,2321,2090,64,86,305,4917,69.000,2.56,11.82,3.447,1.361,68.125,44.993
98,2354,2088,63,86,306,4917,71.000,2.54,11.82,3.783,1.363,69.775,46.343
98,2341,2090,65,85,305,4917,73.000,2.83,11.82,3.429,1.366,68.604,45.516
99,2341,2088,64,86,306,4918,69.000,3.75,11.82,4.001,1.373,70.875,49.060
97,2377,2088,64,84,305,4918,60.000,1.61,11.82,4.021,1.375,71.217,50.847
99,2372,2088,65,85,307,4918,59.000,4.90,11.82,4.878,1.368,73.092,65.674
96,2348,2088,63,85,305,4918,56.000,3.97,11.82,4.319,1.369,73.532,54.520
85,2161,2084,64,85,305,4918,55.000,3.54,11.82,4.383,1.367,73.428,53.318
92,2334,2090,64,87,307,4918,55.000,1.45,11.82,4.366,1.366,73.528,52.834
95,2318,2088,64,86,307,4918,55.000,4.32,11.82,4.534,1.367,73.914,53.441
94,2306,2086,64,86,307,4918,54.000,5.09,11.82,4.389,1.367,73.745,52.715
89,2210,2086,64,85,305,4918,53.000,1.01,11.81,4.354,1.367,73.696,53.095
97,2368,2088,64,85,304,4918,56.000,4.09,11.82,4.358,1.367,73.250,53.125
99,2362,2088,63,86,307,4918,57.000,4.54,11.81,4.437,1.366,74.646,55.043
98,2345,2090,63,86,307,4918,56.000,3.54,11.82,4.461,1.365,74.314,54.683
